x,y,phi,u,v,r,n1,n2,n3,n4,alpha1,alpha2,alpha3,alpha4
-0.015225,0.008279,0.013341,-0.002413,-0.005041,0.009488,-0.021324,-0.030327,-0.391723,-1.000000,-0.517535,-1.000000,0.251057,-0.464359
-0.014915,0.008804,0.011762,-0.002952,-0.004941,0.009104,0.002993,-0.507117,-0.433091,0.094675,0.845977,0.157155,0.620849,0.101891
-0.014589,0.009283,0.010335,-0.003412,-0.004906,0.008924,-0.249546,0.187585,-0.437635,-0.292052,-0.452736,-0.231995,0.260022,-0.117348
-0.014197,0.009787,0.008846,-0.003820,-0.004782,0.008586,-0.662185,-0.193261,1.000000,-0.028362,0.549585,-0.807099,0.040475,-1.000000
-0.013829,0.010211,0.007595,-0.003929,-0.004393,0.007825,-0.768533,-0.646973,0.674009,0.027196,-0.141939,0.276581,0.859239,0.977717
-0.013439,0.010606,0.006422,-0.003873,-0.003781,0.006764,0.171491,0.174861,-0.153860,0.109709,-0.099070,0.003523,1.000000,-0.843044
-0.013079,0.010925,0.005458,-0.003897,-0.003314,0.006030,-0.498727,-0.010791,-0.002148,-0.100644,-0.405116,-0.292974,0.418761,-1.000000
-0.012681,0.011238,0.004501,-0.004018,-0.003001,0.005513,-0.135841,0.685028,-0.316683,-0.085387,0.132354,-1.000000,-0.445758,0.621271
-0.012307,0.011510,0.003662,-0.004090,-0.002842,0.005244,0.631315,-0.460012,0.102321,0.197774,-0.620662,-0.935045,0.437467,0.218629
-0.011899,0.011792,0.002772,-0.004128,-0.002727,0.005135,-0.615659,-0.328861,-0.558574,-0.254313,1.000000,-0.400097,0.211007,0.977199
-0.011516,0.012047,0.001955,-0.004205,-0.002673,0.005111,0.171979,0.467026,0.103663,-0.077814,-0.327366,1.000000,0.121857,-0.801682
-0.011097,0.012318,0.001085,-0.004239,-0.002633,0.005021,-0.052856,0.355045,-0.023601,0.018995,1.000000,0.755943,1.000000,-1.000000
-0.010681,0.012589,0.000247,-0.004218,-0.002649,0.004834,0.350905,0.241211,-0.376160,-0.158355,-0.513396,0.507442,-0.247731,0.784272
-0.010308,0.012845,-0.000467,-0.004098,-0.002766,0.004461,-0.358807,0.476148,-0.014623,0.251738,0.303705,-0.909280,-0.656561,0.802561
-0.009953,0.013114,-0.001096,-0.003935,-0.002965,0.003929,0.297205,-0.058102,0.273323,-0.078372,0.611130,-0.494934,0.028714,1.000000
-0.009580,0.013417,-0.001706,-0.003814,-0.003122,0.003519,0.445858,0.000871,0.032245,-0.269449,0.285594,-0.653258,0.280402,-0.309414
-0.009247,0.013701,-0.002241,-0.003702,-0.003179,0.003349,0.176499,-0.402029,0.053984,-0.143477,-0.504810,-0.945143,-0.707064,-0.361791
-0.008889,0.014005,-0.002818,-0.003659,-0.003163,0.003327,-0.504228,-0.016674,-0.389144,-0.162039,-0.943470,0.262280,-0.150862,1.000000
-0.008554,0.014285,-0.003350,-0.003713,-0.003157,0.003324,0.045231,-0.235944,-0.344360,-0.507318,-1.000000,-1.000000,1.000000,0.249901
-0.008182,0.014590,-0.003942,-0.003792,-0.003169,0.003412,0.291371,-0.148273,-0.773455,0.180112,0.123974,-1.000000,1.000000,-1.000000
-0.007829,0.014876,-0.004520,-0.003893,-0.003237,0.003616,-0.426103,0.261281,-0.214047,0.238798,-0.839934,-0.547528,0.897431,-0.683508
-0.007435,0.015195,-0.005168,-0.003991,-0.003331,0.003739,0.382595,0.337010,-0.025745,-0.549483,1.000000,0.104299,-0.521129,0.692676
-0.007069,0.015498,-0.005774,-0.004008,-0.003437,0.003783,0.370646,0.014048,-0.081627,0.067119,0.875823,0.730188,0.272950,-0.730331
-0.006663,0.015837,-0.006466,-0.004092,-0.003553,0.003996,-0.808877,-0.458359,-0.819312,-0.175424,0.434392,-1.000000,-1.000000,0.434381
-0.006255,0.016168,-0.007174,-0.004437,-0.003765,0.004424,-0.318150,0.427269,-0.254093,-0.162895,0.054532,-0.657966,-0.616412,0.282665
-0.005791,0.016540,-0.007959,-0.004664,-0.003922,0.004526,0.024027,0.142162,1.000000,-0.369685,-0.094893,-0.222791,0.707927,0.254634
-0.005355,0.016886,-0.008671,-0.004758,-0.003967,0.004455,-0.124320,-0.478364,0.118028,-0.169873,-0.106423,-0.757613,-0.247117,-0.240483
-0.004871,0.017258,-0.009441,-0.004871,-0.003942,0.004440,0.416469,-0.384490,0.116226,-0.388694,1.000000,-0.108997,0.708955,-0.557659
-0.004420,0.017590,-0.010133,-0.004912,-0.003824,0.004322,-0.688141,-0.549044,0.858049,0.340671,-0.890261,0.550736,1.000000,-0.493105
-0.003954,0.017914,-0.010798,-0.004718,-0.003456,0.003840,-0.434284,-0.232225,0.429726,-0.282721,-0.354980,-0.768529,-0.573793,1.000000
-0.003540,0.018183,-0.011341,-0.004570,-0.003127,0.003392,0.301444,0.086803,-0.611209,-0.474244,0.638936,-0.590374,1.000000,-1.000000
-0.003085,0.018462,-0.011903,-0.004644,-0.002997,0.003245,0.148857,-0.007752,-0.202198,-0.050285,0.356550,-1.000000,0.481694,-0.933447
-0.002658,0.018712,-0.012412,-0.004733,-0.002919,0.003181,-0.246989,-0.310642,-0.308786,-0.150344,1.000000,-1.000000,-0.675813,0.302168
-0.002184,0.018976,-0.012958,-0.004857,-0.002850,0.003149,0.401429,-0.268448,0.327172,-0.557700,0.372313,0.734371,1.000000,1.000000
-0.001726,0.019212,-0.013472,-0.005087,-0.002771,0.003211,-0.406034,-0.558314,-0.265917,-0.319117,-0.533205,0.956142,0.652549,0.152715
-0.001212,0.019453,-0.014080,-0.005244,-0.002613,0.003509,0.222536,-0.266019,-0.969488,0.531389,0.331626,-0.595012,-0.797830,-1.000000
-0.000732,0.019661,-0.014698,-0.005265,-0.002451,0.003863,-0.367513,-0.096440,-0.091085,-0.127261,0.517356,-0.924662,1.000000,-0.593741
-0.000202,0.019862,-0.015427,-0.005333,-0.002181,0.004200,-0.508344,-0.769961,1.000000,-1.000000,-1.000000,-0.345885,1.000000,1.000000
0.000325,0.020011,-0.016133,-0.005749,-0.001774,0.004418,-0.990862,0.054812,0.551022,-0.304155,-1.000000,1.000000,-0.261896,0.205315
