x,y,psi,u,v,r,n1x,n1y,n2x,n2y,n3x,n3y,n4x,n4y
0.013427,-0.007935,0.002097,0.000038,0.000247,0.000198,0.000000,0.000000,0.000000,0.000000,0.000634,-0.072798,0.000000,0.072609
0.013424,-0.007955,0.002068,0.000040,0.000245,0.000196,0.000000,0.000000,0.000000,0.000000,0.000664,-0.072757,0.000000,0.072529
0.013419,-0.007981,0.002032,0.000042,0.000245,0.000194,0.000000,0.000000,0.000000,0.000000,0.000706,-0.072690,0.000000,0.072454
0.013414,-0.008003,0.002000,0.000045,0.000244,0.000192,0.000000,0.000000,0.000000,0.000000,0.000742,-0.072639,0.000000,0.072399
0.013410,-0.008023,0.001972,0.000046,0.000244,0.000190,0.000000,0.000000,0.000000,0.000000,0.000793,-0.072586,0.000000,0.072314
0.013405,-0.008045,0.001941,0.000048,0.000243,0.000188,0.000000,0.000000,0.000000,0.000000,0.000826,-0.072549,0.000000,0.072236
0.013399,-0.008070,0.001906,0.000050,0.000243,0.000185,0.000000,0.000000,0.000000,0.000000,0.000852,-0.072501,0.000000,0.072158
0.013394,-0.008090,0.001879,0.000052,0.000243,0.000183,0.000000,0.000000,0.000000,0.000000,0.000887,-0.072458,0.000000,0.072082
0.013389,-0.008111,0.001849,0.000054,0.000243,0.000181,0.000000,0.000000,0.000000,0.000000,0.000929,-0.072426,0.000000,0.071992
0.013384,-0.008131,0.001823,0.000056,0.000243,0.000179,0.000000,0.000000,0.000000,0.000000,0.000952,-0.072398,0.000000,0.071909
0.013377,-0.008156,0.001790,0.000058,0.000242,0.000176,0.000000,0.000000,0.000000,0.000000,0.000980,-0.072352,0.000000,0.071823
0.013372,-0.008178,0.001761,0.000060,0.000242,0.000173,0.000000,0.000000,0.000000,0.000000,0.001007,-0.072325,0.000000,0.071744
0.013366,-0.008198,0.001736,0.000062,0.000242,0.000171,0.000000,0.000000,0.000000,0.000000,0.001043,-0.072300,0.000000,0.071645
0.013360,-0.008219,0.001708,0.000063,0.000242,0.000169,0.000000,0.000000,0.000000,0.000000,0.001064,-0.072279,0.000000,0.071554
0.013355,-0.008239,0.001683,0.000065,0.000240,0.000168,0.000000,0.000000,0.000000,0.000000,0.001086,-0.072236,0.000000,0.071473
0.013347,-0.008264,0.001652,0.000067,0.000239,0.000167,0.000000,0.000000,0.000000,0.000000,0.001117,-0.072189,0.000000,0.071403
0.013341,-0.008285,0.001624,0.000069,0.000237,0.000167,0.000000,0.000000,0.000000,0.000000,0.001144,-0.072147,0.000000,0.071343
0.013335,-0.008304,0.001599,0.000070,0.000236,0.000167,0.000000,0.000000,0.000000,0.000000,0.001180,-0.072087,0.000000,0.071275
0.013328,-0.008325,0.001572,0.000072,0.000234,0.000167,0.000000,0.000000,0.000000,0.000000,0.001207,-0.072021,0.000000,0.071227
0.013320,-0.008349,0.001541,0.000074,0.000231,0.000168,0.000000,0.000000,0.000000,0.000000,0.001235,-0.071951,0.000000,0.071179
0.013313,-0.008368,0.001516,0.000076,0.000229,0.000168,0.000000,0.000000,0.000000,0.000000,0.001266,-0.071888,0.000000,0.071138
0.013306,-0.008388,0.001488,0.000079,0.000226,0.000167,0.000000,0.000000,0.000000,0.000000,0.001303,-0.071808,0.000000,0.071098
0.013299,-0.008406,0.001463,0.000083,0.000224,0.000167,0.000000,0.000000,0.000000,0.000000,0.001316,-0.071735,0.000000,0.071066
0.013289,-0.008429,0.001432,0.000087,0.000222,0.000166,0.000000,0.000000,0.000000,0.000000,0.001316,-0.071670,0.000000,0.071015
0.013281,-0.008449,0.001405,0.000091,0.000219,0.000165,0.000000,0.000000,0.000000,0.000000,0.001313,-0.071622,0.000000,0.070976
0.013273,-0.008467,0.001381,0.000095,0.000217,0.000164,0.000000,0.000000,0.000000,0.000000,0.001319,-0.071553,0.000000,0.070938
0.013264,-0.008486,0.001354,0.000099,0.000215,0.000163,0.000000,0.000000,0.000000,0.000000,0.001312,-0.071492,0.000000,0.070911
0.013253,-0.008508,0.001324,0.000103,0.000214,0.000160,0.000000,0.000000,0.000000,0.000000,0.001302,-0.071452,0.000000,0.070865
0.013244,-0.008525,0.001300,0.000107,0.000213,0.000158,0.000000,0.000000,0.000000,0.000000,0.001292,-0.071428,0.000000,0.070813
0.013234,-0.008544,0.001275,0.000110,0.000211,0.000155,0.000000,0.000000,0.000000,0.000000,0.001279,-0.071392,0.000000,0.070752
0.013225,-0.008562,0.001252,0.000114,0.000211,0.000153,0.000000,0.000000,0.000000,0.000000,0.001257,-0.071364,0.000000,0.070698
0.013214,-0.008580,0.001228,0.000116,0.000210,0.000150,0.000000,0.000000,0.000000,0.000000,0.001240,-0.071349,0.000000,0.070635
0.013202,-0.008602,0.001200,0.000118,0.000209,0.000148,0.000000,0.000000,0.000000,0.000000,0.001221,-0.071338,0.000000,0.070567
0.013192,-0.008619,0.001178,0.000120,0.000209,0.000147,0.000000,0.000000,0.000000,0.000000,0.001207,-0.071321,0.000000,0.070508
0.013181,-0.008637,0.001154,0.000121,0.000208,0.000146,0.000000,0.000000,0.000000,0.000000,0.001208,-0.071289,0.000000,0.070447
0.013171,-0.008654,0.001132,0.000122,0.000206,0.000145,0.000000,0.000000,0.000000,0.000000,0.001210,-0.071256,0.000000,0.070391
0.013159,-0.008675,0.001105,0.000123,0.000205,0.000145,0.000000,0.000000,0.000000,0.000000,0.001214,-0.071215,0.000000,0.070345
0.013148,-0.008693,0.001082,0.000124,0.000203,0.000145,0.000000,0.000000,0.000000,0.000000,0.001218,-0.071163,0.000000,0.070307
0.013137,-0.008710,0.001060,0.000125,0.000200,0.000145,0.000000,0.000000,0.000000,0.000000,0.001224,-0.071098,0.000000,0.070265
0.013126,-0.008728,0.001036,0.000126,0.000199,0.000146,0.000000,0.000000,0.000000,0.000000,0.001228,-0.071036,0.000000,0.070237
0.013113,-0.008748,0.001008,0.000127,0.000196,0.000147,0.000000,0.000000,0.000000,0.000000,0.001235,-0.070978,0.000000,0.070212
0.013103,-0.008764,0.000986,0.000128,0.000193,0.000147,0.000000,0.000000,0.000000,0.000000,0.001241,-0.070910,0.000000,0.070188
0.013091,-0.008781,0.000962,0.000131,0.000191,0.000147,0.000000,0.000000,0.000000,0.000000,0.001247,-0.070823,0.000000,0.070171
0.013080,-0.008796,0.000940,0.000134,0.000189,0.000147,0.000000,0.000000,0.000000,0.000000,0.001241,-0.070755,0.000000,0.070157
0.013066,-0.008816,0.000913,0.000137,0.000186,0.000147,0.000000,0.000000,0.000000,0.000000,0.001220,-0.070702,0.000000,0.070124
0.013053,-0.008832,0.000889,0.000138,0.000183,0.000148,0.000000,0.000000,0.000000,0.000000,0.001195,-0.070652,0.000000,0.070103
0.013042,-0.008847,0.000866,0.000139,0.000180,0.000150,0.000000,0.000000,0.000000,0.000000,0.001184,-0.070569,0.000000,0.070095
0.013030,-0.008863,0.000842,0.000140,0.000178,0.000151,0.000000,0.000000,0.000000,0.000000,0.001188,-0.070484,0.000000,0.070111
0.013015,-0.008881,0.000813,0.000141,0.000175,0.000152,0.000000,0.000000,0.000000,0.000000,0.001195,-0.070414,0.000000,0.070116
0.013003,-0.008896,0.000790,0.000141,0.000173,0.000152,0.000000,0.000000,0.000000,0.000000,0.001193,-0.070340,0.000000,0.070114
0.012991,-0.008911,0.000766,0.000142,0.000172,0.000152,0.000000,0.000000,0.000000,0.000000,0.001187,-0.070248,0.000000,0.070107
0.012979,-0.008925,0.000743,0.000143,0.000170,0.000152,0.000000,0.000000,0.000000,0.000000,0.001183,-0.070193,0.000000,0.070097
0.012964,-0.008943,0.000714,0.000144,0.000169,0.000151,0.000000,0.000000,0.000000,0.000000,0.001178,-0.070148,0.000000,0.070068
0.012951,-0.008958,0.000690,0.000144,0.000168,0.000150,0.000000,0.000000,0.000000,0.000000,0.001170,-0.070101,0.000000,0.070047
0.012939,-0.008972,0.000668,0.000145,0.000168,0.000149,0.000000,0.000000,0.000000,0.000000,0.001159,-0.070032,0.000000,0.070019
0.012927,-0.008987,0.000644,0.000146,0.000167,0.000147,0.000000,0.000000,0.000000,0.000000,0.001146,-0.069988,0.000000,0.069989
0.012915,-0.009001,0.000622,0.000146,0.000166,0.000145,0.000000,0.000000,0.000000,0.000000,0.001136,-0.069963,0.000000,0.069949
0.012899,-0.009018,0.000595,0.000147,0.000166,0.000144,0.000000,0.000000,0.000000,0.000000,0.001125,-0.069927,0.000000,0.069912
0.012886,-0.009033,0.000572,0.000148,0.000166,0.000142,0.000000,0.000000,0.000000,0.000000,0.001111,-0.069888,0.000000,0.069878
